"Logger","Date","Temp"
"Bench3Plot18",2015-05-06,12.22
"Bench3Plot18",2015-05-07,10.92
"Bench3Plot18",2015-05-08,11.41
"Bench3Plot18",2015-05-09,11.07
"Bench3Plot18",2015-05-10,12.03
"Bench3Plot18",2015-05-11,11.69
"Bench3Plot18",2015-05-12,9.97
"Bench3Plot18",2015-05-13,11.55
"Bench3Plot18",2015-05-14,11.59
"Bench3Plot18",2015-05-15,10.41
"Bench3Plot18",2015-05-16,11.8
"Bench3Plot18",2015-05-17,10.92
"Bench3Plot18",2015-05-18,10.91
"Bench3Plot18",2015-05-19,10.61
"Bench3Plot18",2015-05-20,10.43
"Bench3Plot18",2015-05-21,10.67
"Bench3Plot18",2015-05-22,10.87
"Bench3Plot18",2015-05-23,12.29
"Bench3Plot18",2015-05-24,11.76
"Bench3Plot18",2015-05-25,11.99
"Bench3Plot18",2015-05-26,11.82
"Bench3Plot18",2015-05-27,10.34
"Bench3Plot18",2015-05-28,9.88
"Bench3Plot18",2015-05-29,9.71
"Bench3Plot18",2015-05-30,10.18
"Bench3Plot18",2015-05-31,10.64
"Bench3Plot18",2015-06-01,11.33
"Bench3Plot18",2015-06-02,12.52
"Bench3Plot18",2015-06-03,12.87
"Bench3Plot18",2015-06-04,12.61
"Bench3Plot18",2015-06-05,11.44
"Bench3Plot18",2015-06-06,11.02
"Bench3Plot18",2015-06-07,11.45
"Bench3Plot18",2015-06-08,10.49
"Bench3Plot18",2015-06-09,10.72
"Bench3Plot18",2015-06-10,10.9
"Bench3Plot18",2015-06-11,11.16
"Bench3Plot18",2015-06-12,10.39
"Bench3Plot18",2015-06-13,9.95
"Bench3Plot18",2015-06-14,9.42
"Bench3Plot18",2015-06-15,9.58
"Bench3Plot18",2015-06-16,10.7
"Bench3Plot18",2015-06-17,11.13
"Bench3Plot18",2015-06-18,13.06
"Bench3Plot18",2015-06-19,13.41
"Bench3Plot18",2015-06-20,11.24
"Bench3Plot18",2015-06-21,11.57
"Bench3Plot18",2015-06-22,13.31
"Bench3Plot18",2015-06-23,13.2
"Bench3Plot18",2015-06-24,13.46
"Bench3Plot18",2015-06-25,12.35
"Bench3Plot18",2015-06-26,10.82
"Bench3Plot18",2015-06-27,10.69
"Bench3Plot18",2015-06-28,11.46
"Bench3Plot18",2015-06-29,13.75
"Bench3Plot18",2015-06-30,13.02
"Bench3Plot18",2015-07-01,11.35
"Bench3Plot18",2015-07-02,11.34
"Bench3Plot18",2015-07-03,12.1
"Bench3Plot18",2015-07-04,12.27
"Bench3Plot18",2015-07-05,12.54
"Bench3Plot18",2015-07-06,14.57
"Bench3Plot18",2015-07-07,15.95
"Bench3Plot18",2015-07-08,15.62
"Bench3Plot18",2015-07-09,13.79
"Bench3Plot18",2015-07-10,15.42
"Bench3Plot18",2015-07-11,14.93
"Bench3Plot18",2015-07-12,16.67
"Bench3Plot18",2015-07-13,16.22
"Bench3Plot18",2015-07-14,15.21
"Bench3Plot18",2015-07-15,14.99
"Bench3Plot18",2015-07-16,14.3
"Bench3Plot18",2015-07-17,13.79
"Bench3Plot18",2015-07-18,12.9
"Bench3Plot18",2015-07-19,13.81
"Bench3Plot18",2015-07-20,16.02
"Bench3Plot18",2015-07-21,16.11
"Bench3Plot18",2015-07-22,15.2
"Bench3Plot18",2015-07-23,15.99
"Bench3Plot18",2015-07-24,16.53
"Bench3Plot18",2015-07-25,16.64
"Bench3Plot18",2015-07-26,15.35
"Bench3Plot18",2015-07-27,15.99
"Bench3Plot18",2015-07-28,13.95
"Bench3Plot18",2015-07-29,12.68
"Bench3Plot18",2015-07-30,12.34
"Bench3Plot18",2015-07-31,11.79
"Bench3Plot18",2015-08-01,11.33
"Bench3Plot18",2015-08-02,11.23
"Bench3Plot18",2015-08-03,12.27
"Bench3Plot18",2015-08-04,12.28
"Bench3Plot18",2015-08-05,13.12
"Bench3Plot18",2015-08-06,13.38
"Bench3Plot18",2015-08-07,12.27
"Bench3Plot18",2015-08-08,13.43
"Bench3Plot18",2015-08-09,14.33
"Bench3Plot18",2015-08-10,15.1
"Bench3Plot18",2015-08-11,15.89
"Bench3Plot18",2015-08-12,17.32
"HighBarnacleBench",2013-07-09,11.2
"HighBarnacleBench",2013-07-10,11.07
"HighBarnacleBench",2013-07-11,11.98
"HighBarnacleBench",2013-07-12,11.29
"HighBarnacleBench",2013-07-13,11.94
"HighBarnacleBench",2013-07-14,10.58
"HighBarnacleBench",2013-07-15,10.91
"HighBarnacleBench",2013-07-16,9.97
"HighBarnacleBench",2013-07-17,13.27
"HighBarnacleBench",2013-07-18,14.15
"HighBarnacleBench",2013-07-19,12.36
"HighBarnacleBench",2013-07-20,11.73
"HighBarnacleBench",2013-07-21,11.57
"HighBarnacleBench",2013-07-22,11.34
"HighBarnacleBench",2013-07-23,10.1
"HighBarnacleBench",2013-07-24,10
"HighBarnacleBench",2013-07-25,10.51
"HighBarnacleBench",2013-07-26,11.05
"HighBarnacleBench",2013-07-27,11.24
"HighBarnacleBench",2013-07-28,10.45
"HighBarnacleBench",2013-07-29,10.8
"HighBarnacleBench",2013-07-30,11.67
"HighBarnacleBench",2013-07-31,12.22
"HighBarnacleBench",2013-08-01,13.5
"HighBarnacleBench",2013-08-02,14.02
"HighBarnacleBench",2013-08-03,13.53
"HighBarnacleBench",2013-08-04,10.81
"HighBarnacleBench",2013-08-05,10.49
"HighBarnacleBench",2013-08-06,10.42
"HighBarnacleBench",2013-08-07,10.26
"HighBarnacleBench",2013-08-08,12.53
"HighBarnacleBench",2013-08-09,10.69
"HighBarnacleBench",2013-08-10,10.45
"HighBarnacleBench",2013-08-11,12.05
"HighBarnacleBench",2013-08-12,13.17
"HighBarnacleBench",2013-08-13,14.23
"HighBarnacleBench",2013-08-14,13.55
"HighBarnacleBench",2013-08-15,14.53
"HighBarnacleBench",2013-08-16,16.54
"HighBarnacleBench",2013-08-17,15.92
"HighBarnacleBench",2013-08-18,14.85
"HighBarnacleBench",2013-08-19,13.46
"HighBarnacleBench",2013-08-20,12.09
"HighBarnacleBench",2013-08-21,11.18
"HighBarnacleBench",2013-08-22,10.82
"HighBarnacleBench",2013-08-23,12.8
"HighBarnacleBench",2013-08-24,12.46
"HighBarnacleBench",2013-08-25,11.57
"HighBarnacleBench",2013-08-26,13.8
"HighBarnacleBench",2013-08-27,15.29
"HighBarnacleBench",2013-08-28,15.74
"HighBarnacleBench",2013-08-29,15.31
"HighBarnacleBench",2013-08-30,14.94
"HighBarnacleBench",2013-08-31,13.77
"HighBarnacleBench",2013-09-01,15.17
"HighBarnacleBench",2013-09-02,16.65
"HighBarnacleBench",2013-09-03,16.58
"HighBarnacleBench",2013-09-04,17.68
"HighBarnacleBench",2013-09-05,15.92
"HighBarnacleBench",2013-09-06,16.47
"HighBarnacleBench",2013-09-07,16.42
"HighBarnacleBench",2013-09-08,15.45
"HighBarnacleBench",2013-09-09,14.25
"HighBarnacleBench",2013-09-10,13
"HighBarnacleBench",2013-09-11,13.5
"HighBarnacleBench",2013-09-12,13.84
"HighBarnacleBench",2013-09-13,13.78
"HighBarnacleBench",2013-09-14,13.29
"HighBarnacleBench",2013-09-15,13.22
"HighBarnacleBench",2013-09-16,15.45
"HighBarnacleBench",2013-09-17,15.54
"HighBarnacleBench",2013-09-18,14.47
"HighBarnacleBench",2013-09-19,14.16
"HighBarnacleBench",2013-09-20,14.21
"HighBarnacleBench",2013-09-21,14.28
"HighBarnacleBench",2013-09-22,14.54
"HighBarnacleBench",2013-09-23,14.84
"HighBarnacleBench",2013-09-24,14.57
"HighBarnacleBench",2013-09-25,14.39
"HighBarnacleBench",2013-09-26,14.11
"HighBarnacleBench",2013-09-27,13.46
"HighBarnacleBench",2013-09-28,14.84
"HighBarnacleBench",2013-09-29,15.04
"HighBarnacleBench",2013-09-30,15.11
"HighBarnacleBench",2013-10-01,14.95
"HighBarnacleBench",2013-10-02,14
"HighBarnacleBench",2013-10-03,13.75
"HighBarnacleBench",2013-10-04,13.05
"HighBarnacleBench",2013-10-05,13.89
"HighBarnacleBench",2013-10-06,13.95
"HighBarnacleBench",2013-10-07,14.08
"HighBarnacleBench",2013-10-08,13.32
"HighBarnacleBench",2013-10-09,12.69
"HighBarnacleBench",2013-10-10,12.9
"HighBarnacleBench",2013-10-11,12.53
"HighBarnacleBench",2013-10-12,12.7
"HighBarnacleBench",2013-10-13,12.78
"HighBarnacleBench",2013-10-14,12.34
"HighBarnacleBench",2013-10-15,11.71
"HighBarnacleBench",2013-10-16,10.95
"HighBarnacleBench",2013-10-17,10.52
"HighBarnacleBench",2013-10-18,10.89
"HighBarnacleBench",2013-10-19,10.26
"HighBarnacleBench",2013-10-20,10.09
"HighBarnacleBench",2013-10-21,9.51
"HighBarnacleBench",2013-10-22,10.14
"HighBarnacleBench",2013-10-23,10.17
"HighBarnacleBench",2013-10-24,10.39
"HighBarnacleBench",2013-10-25,10.48
"HighBarnacleBench",2013-10-26,10.48
"HighBarnacleBench",2013-10-27,9.79
"HighBarnacleBench",2013-10-28,9.25
"HighBarnacleBench",2013-10-29,8.93
"HighBarnacleBench",2013-10-30,8.9
"HighBarnacleBench",2013-10-31,10.22
"HighBarnacleBench",2013-11-01,10.39
"HighBarnacleBench",2013-11-02,10.21
"HighBarnacleBench",2013-11-03,9.37
"HighBarnacleBench",2013-11-04,9.86
"HighBarnacleBench",2013-11-05,10.43
"HighBarnacleBench",2013-11-06,10.63
"HighBarnacleBench",2013-11-07,10.11
"HighBarnacleBench",2013-11-08,10.04
"HighBarnacleBench",2013-11-09,10.02
"HighBarnacleBench",2013-11-10,10.54
"HighBarnacleBench",2013-11-11,11.4
"HighBarnacleBench",2013-11-12,11.97
"HighBarnacleBench",2013-11-13,11.13
"HighBarnacleBench",2013-11-14,10.42
"HighBarnacleBench",2013-11-15,9.9
"HighBarnacleBench",2013-11-16,10.67
"HighBarnacleBench",2013-11-17,10.84
"HighBarnacleBench",2013-11-18,11.09
"HighBarnacleBench",2013-11-19,10.24
"HighBarnacleBench",2013-11-20,8.12
"HighBarnacleBench",2013-11-21,7.08
"HighBarnacleBench",2013-11-22,7.15
"HighBarnacleBench",2013-11-23,8.08
"HighBarnacleBench",2013-11-24,7.79
"HighBarnacleBench",2013-11-25,8.53
"HighBarnacleBench",2013-11-26,9.6
"HighBarnacleBench",2013-11-27,10.1
"HighBarnacleBench",2013-11-28,9.82
"HighBarnacleBench",2013-11-29,9.63
"HighBarnacleBench",2013-11-30,10.12
"HighBarnacleBench",2013-12-01,10.77
"HighBarnacleBench",2013-12-02,9.2
"HighBarnacleBench",2013-12-03,7.63
"HighBarnacleBench",2013-12-04,5.04
"HighBarnacleBench",2013-12-05,3.55
"HighBarnacleBench",2013-12-06,3.84
"HighBarnacleBench",2013-12-07,3.3
"HighBarnacleBench",2013-12-08,1.46
"HighBarnacleBench",2013-12-09,4.48
"HighBarnacleBench",2013-12-10,6.54
"HighBarnacleBench",2013-12-11,5.61
"HighBarnacleBench",2013-12-12,7
"HighBarnacleBench",2013-12-13,9.09
"HighBarnacleBench",2013-12-14,8.56
"HighBarnacleBench",2013-12-15,8.97
"HighBarnacleBench",2013-12-16,8.75
"HighBarnacleBench",2013-12-17,8.28
"HighBarnacleBench",2013-12-18,8.09
"HighBarnacleBench",2013-12-19,6.74
"HighBarnacleBench",2013-12-20,7.71
"HighBarnacleBench",2013-12-21,8.71
"HighBarnacleBench",2013-12-22,8.96
"HighBarnacleBench",2013-12-23,8.52
"HighBarnacleBench",2013-12-24,7.29
"HighBarnacleBench",2013-12-25,7.44
"HighBarnacleBench",2013-12-26,7.93
"HighBarnacleBench",2013-12-27,8.37
"HighBarnacleBench",2013-12-28,8.25
"HighBarnacleBench",2013-12-29,7.95
"HighBarnacleBench",2013-12-30,8.65
"HighBarnacleBench",2013-12-31,8.28
"HighBarnacleBench",2014-01-01,8.4
"HighBarnacleBench",2014-01-02,8.33
"HighBarnacleBench",2014-01-03,7.36
"HighBarnacleBench",2014-01-04,6.8
"HighBarnacleBench",2014-01-05,7.4
"HighBarnacleBench",2014-01-06,7.78
"HighBarnacleBench",2014-01-07,8.55
"HighBarnacleBench",2014-01-08,8.99
"HighBarnacleBench",2014-01-09,8.72
"HighBarnacleBench",2014-01-10,8.96
"HighBarnacleBench",2014-01-11,9.08
"HighBarnacleBench",2014-01-12,9.23
"HighBarnacleBench",2014-01-13,9.12
"HighBarnacleBench",2014-01-14,8.83
"HighBarnacleBench",2014-01-15,8.58
"HighBarnacleBench",2014-01-16,8.68
"HighBarnacleBench",2014-01-17,8.02
"HighBarnacleBench",2014-01-18,8.18
"HighBarnacleBench",2014-01-19,8.52
"HighBarnacleBench",2014-01-20,8.63
"HighBarnacleBench",2014-01-21,8.83
"HighBarnacleBench",2014-01-22,8.89
"HighBarnacleBench",2014-01-23,8.9
"HighBarnacleBench",2014-01-24,9.02
"HighBarnacleBench",2014-01-25,9.05
"HighBarnacleBench",2014-01-26,9.06
"HighBarnacleBench",2014-01-27,9.07
"HighBarnacleBench",2014-01-28,9.68
"HighBarnacleBench",2014-01-29,9.49
"HighBarnacleBench",2014-01-30,9
"HighBarnacleBench",2014-01-31,8.25
"HighBarnacleBench",2014-02-01,7.69
"HighBarnacleBench",2014-02-02,8.43
"HighBarnacleBench",2014-02-03,8.03
"HighBarnacleBench",2014-02-04,7.79
"HighBarnacleBench",2014-02-05,4.06
"HighBarnacleBench",2014-02-06,4.17
"HighBarnacleBench",2014-02-07,7.1
"HighBarnacleBench",2014-02-08,8.11
"HighBarnacleBench",2014-02-09,9.69
"HighBarnacleBench",2014-02-10,9.48
"HighBarnacleBench",2014-02-11,9.65
"HighBarnacleBench",2014-02-12,10.03
"HighBarnacleBench",2014-02-13,10.04
"HighBarnacleBench",2014-02-14,10.14
"HighBarnacleBench",2014-02-15,9.92
"HighBarnacleBench",2014-02-16,9.38
"HighBarnacleBench",2014-02-17,9.99
"HighBarnacleBench",2014-02-18,9.8
"HighBarnacleBench",2014-02-19,9.8
"HighBarnacleBench",2014-02-20,10.11
"HighBarnacleBench",2014-02-21,10.01
"HighBarnacleBench",2014-02-22,10.49
"HighBarnacleBench",2014-02-23,9.96
"HighBarnacleBench",2014-02-24,11.33
"HighBarnacleBench",2014-02-25,12.34
"HighBarnacleBench",2014-02-26,10.55
"HighBarnacleBench",2014-02-27,11.05
"HighBarnacleBench",2014-02-28,10.98
"HighBarnacleBench",2014-03-01,10.6
"HighBarnacleBench",2014-03-02,10.79
"HighBarnacleBench",2014-03-03,10.97
"HighBarnacleBench",2014-03-04,11.21
"HighBarnacleBench",2014-03-05,11.63
"HighBarnacleBench",2014-03-06,11.22
"HighBarnacleBench",2014-03-07,12.13
"HighBarnacleBench",2014-03-08,11.47
"HighBarnacleBench",2014-03-09,11.67
"HighBarnacleBench",2014-03-10,11.8
"HighBarnacleBench",2014-03-11,11.71
"HighBarnacleBench",2014-03-12,11.42
"HighBarnacleBench",2014-03-13,11.28
"HighBarnacleBench",2014-03-14,11.81
"HighBarnacleBench",2014-03-15,11.27
"HighBarnacleBench",2014-03-16,11.24
"HighBarnacleBench",2014-03-17,10.15
"HighBarnacleBench",2014-03-18,10.01
"HighBarnacleBench",2014-03-19,10.7
"HighBarnacleBench",2014-03-20,10.32
"HighBarnacleBench",2014-03-21,10.18
"HighBarnacleBench",2014-03-22,11.02
"HighBarnacleBench",2014-03-23,11.35
"HighBarnacleBench",2014-03-24,11.41
"HighBarnacleBench",2014-03-25,11.17
"HighBarnacleBench",2014-03-26,11.13
"HighBarnacleBench",2014-03-27,11.15
"HighBarnacleBench",2014-03-28,11.1
"HighBarnacleBench",2014-03-29,11.01
"HighBarnacleBench",2014-03-30,10.48
"HighBarnacleBench",2014-03-31,9.7
"HighBarnacleBench",2014-04-01,9.9
"HighBarnacleBench",2014-04-02,10.71
"HighBarnacleBench",2014-04-03,10.88
"HighBarnacleBench",2014-04-04,11.65
"HighBarnacleBench",2014-04-05,11.56
"HighBarnacleBench",2014-04-06,12.39
"HighBarnacleBench",2014-04-07,12.2
"HighBarnacleBench",2014-04-08,12.52
"HighBarnacleBench",2014-04-09,12.08
"HighBarnacleBench",2014-04-10,11.33
"HighBarnacleBench",2014-04-11,11.14
"HighBarnacleBench",2014-04-12,10.56
"HighBarnacleBench",2014-04-13,10.89
"HighBarnacleBench",2014-04-14,10.41
"HighBarnacleBench",2014-04-15,9.8
"HighBarnacleBench",2014-04-16,10.3
"HighBarnacleBench",2014-04-17,10.41
"HighBarnacleBench",2014-04-18,10.58
"HighBarnacleBench",2014-04-19,10.35
"HighBarnacleBench",2014-04-20,11.66
"HighBarnacleBench",2014-04-21,12.02
"HighBarnacleBench",2014-04-22,11.79
"HighBarnacleBench",2014-04-23,11.25
"HighBarnacleBench",2014-04-24,12.32
"HighBarnacleBench",2014-04-25,11.88
"HighBarnacleBench",2014-04-26,10.32
"HighBarnacleBench",2014-04-27,11.14
"HighBarnacleBench",2014-04-28,10.98
"HighBarnacleBench",2014-04-29,12.04
"HighBarnacleBench",2014-04-30,13.41
"HighBarnacleBench",2014-05-01,14.07
"HighBarnacleBench",2014-05-02,13.49
"HighBarnacleBench",2014-05-03,13.09
"HighBarnacleBench",2014-05-04,13.06
"HighBarnacleBench",2014-05-05,13.83
"HighBarnacleBench",2014-05-06,13.98
"HighBarnacleBench",2014-05-07,13.64
"HighBarnacleBench",2014-05-08,12.24
"HighBarnacleBench",2014-05-09,12.66
"HighBarnacleBench",2014-05-10,13.17
"HighBarnacleBench",2014-05-11,13.01
"HighBarnacleBench",2014-05-12,14.63
"HighBarnacleBench",2014-05-13,14.11
"HighBarnacleBench",2014-05-14,14.28
"HighBarnacleBench",2014-05-15,14.1
"HighBarnacleBench",2014-05-16,14.98
"HighBarnacleBench",2014-05-17,15.47
"HighBarnacleBench",2014-05-18,14.61
"HighBarnacleBench",2014-05-19,15.54
"HighBarnacleBench",2014-05-20,15.18
"HighBarnacleBench",2014-05-21,13.93
"HighBarnacleBench",2014-05-22,12.42
"HighBarnacleBench",2014-05-23,12.39
"HighBarnacleBench",2014-05-24,12.45
"HighBarnacleBench",2014-05-25,11.72
"HighBarnacleBench",2014-05-26,13.18
"HighBarnacleBench",2014-05-27,12.19
"HighBarnacleBench",2014-05-28,12.92
"HighBarnacleBench",2014-05-29,13.42
"HighBarnacleBench",2014-05-30,11.76
"HighBarnacleBench",2014-05-31,11.05
"HighBarnacleBench",2014-06-01,11.49
"HighBarnacleBench",2014-06-02,10.8
"HighBarnacleBench",2014-06-03,10.55
"HighBarnacleBench",2014-06-04,11.23
"HighBarnacleBench",2014-06-05,11.42
"HighBarnacleBench",2014-06-06,11.27
"HighBarnacleBench",2014-06-07,12.11
"HighBarnacleBench",2014-06-08,12.65
"HighBarnacleBench",2014-06-09,12.06
"HighBarnacleBench",2014-06-10,10.87
"HighBarnacleBench",2014-06-11,10.88
"HighBarnacleBench",2014-06-12,10.48
"HighBarnacleBench",2014-06-13,10.38
"HighBarnacleBench",2014-06-14,13.3
"HighBarnacleBench",2014-06-15,12.4
"HighBarnacleBench",2014-06-16,12.52
"HighBarnacleBench",2014-06-17,14.35
"HighBarnacleBench",2014-06-18,15.3
"HighBarnacleBench",2014-06-19,14.83
"HighBarnacleBench",2014-06-20,14
"HighBarnacleBench",2014-06-21,12.41
"HighBarnacleBench",2014-06-22,11.43
"HighBarnacleBench",2014-06-23,11.03
"HighBarnacleBench",2014-06-24,13.4
"HighBarnacleBench",2014-06-25,13.01
"HighBarnacleBench",2014-06-26,13.63
